z_um,fw_amp,sh_amp,th_amp
1.289625436341762565e+01,2.781905221629150216e+00,1.152736288024071243e+00,9.655062859171450462e-01
1.289736079120635992e+01,2.781816134366136950e+00,1.152683781794679119e+00,9.658256021499539434e-01
1.289846721899509419e+01,2.781764935376326964e+00,1.152539764669373801e+00,9.661448831138977900e-01
1.289957364678382845e+01,2.781798311963569859e+00,1.152191522648680744e+00,9.664640948807741161e-01
1.290068007457256272e+01,2.781685613513566135e+00,1.152195854216398363e+00,9.667832544571542952e-01
1.290178650236129698e+01,2.781675187250338244e+00,1.151953189545938283e+00,9.671023739663231478e-01
1.290289293015003125e+01,2.781679952364206621e+00,1.151673754633414148e+00,9.674214208421277883e-01
1.290399935793876729e+01,2.781563027298884272e+00,1.151688150416903422e+00,9.677404245735123922e-01
1.290510578572750156e+01,2.781586545158192258e+00,1.151363247928596456e+00,9.680593799528974808e-01
1.290621221351623582e+01,2.781552055096120135e+00,1.151178397297405009e+00,9.683782641028728655e-01
1.290731864130497009e+01,2.781451344211593568e+00,1.151153476324659142e+00,9.686971114490505741e-01
1.290842506909370435e+01,2.781493301381048777e+00,1.150783732249398339e+00,9.690159007792706891e-01
1.290953149688243862e+01,2.781418953974536201e+00,1.150695002042040338e+00,9.693346247541271277e-01
1.291063792467117288e+01,2.781350727312744020e+00,1.150591405525297262e+00,9.696533139265536283e-01
1.291174435245990715e+01,2.781390915684782250e+00,1.150225637233307285e+00,9.699719365002048566e-01
1.291285078024864141e+01,2.781286294103539003e+00,1.150209933401541873e+00,9.702905025489955149e-01
1.291395720803737568e+01,2.781258495429010491e+00,1.150008387219371375e+00,9.706090309334713950e-01
1.291506363582611172e+01,2.781277174834156707e+00,1.149694346752743623e+00,9.709274874015414447e-01
1.291617006361484599e+01,2.781159587423116086e+00,1.149709857796493040e+00,9.712458968616569654e-01
1.291727649140358025e+01,2.781169811650261448e+00,1.149416097088361122e+00,9.715642616522938146e-01
1.291838291919231452e+01,2.781152756040823348e+00,1.149188256614760206e+00,9.718825538231534722e-01
1.291948934698104878e+01,2.781042803649087958e+00,1.149185152897254536e+00,9.722008067434881884e-01
1.292059577476978305e+01,2.781078922278651611e+00,1.148828451838892262e+00,9.725190056258129490e-01
1.292170220255851731e+01,2.781021050976177023e+00,1.148699186431846098e+00,9.728371359681605712e-01
1.292280863034725158e+01,2.780937356877299038e+00,1.148632366504526603e+00,9.731552310618648560e-01
1.292391505813598584e+01,2.780980628815739930e+00,1.148258049753385635e+00,9.734732627703361896e-01
1.292502148592472011e+01,2.780887296066034242e+00,1.148214474589214662e+00,9.737912337472119928e-01
1.292612791371345438e+01,2.780841746650021928e+00,1.148055097793906132e+00,9.741091686861605980e-01
1.292723434150219042e+01,2.780871616405032221e+00,1.147712947500518332e+00,9.744270332934650281e-01
1.292834076929092468e+01,2.780757232015381053e+00,1.147720218707962259e+00,9.747448466976724735e-01
1.292944719707965895e+01,2.780751944638839124e+00,1.147463076553547845e+00,9.750626186733570844e-01
1.293055362486839321e+01,2.780751299331076787e+00,1.147194598762395712e+00,9.753803175374573531e-01
1.293166005265712748e+01,2.780635635665170025e+00,1.147204831407602210e+00,9.756979739983920874e-01
1.293276648044586175e+01,2.780662427268939307e+00,1.146869675412385270e+00,9.760155804057948359e-01
1.293387290823459601e+01,2.780621968010453138e+00,1.146697483224528469e+00,9.763331157882348954e-01
1.293497933602333028e+01,2.780525099677261469e+00,1.146662002123149948e+00,9.766506145762897662e-01
1.293608576381206454e+01,2.780567589512162652e+00,1.146288490001788896e+00,9.769680536458181797e-01
1.293719219160079881e+01,2.780488200629303908e+00,1.146210520884953343e+00,9.772854280988845233e-01
1.293829861938953485e+01,2.780425371886290797e+00,1.146092309014814958e+00,9.776027672775037258e-01
1.293940504717826911e+01,2.780463177947032349e+00,1.145729861003220051e+00,9.779200384933282031e-01
1.294051147496700338e+01,2.780355690517748002e+00,1.145719908509311269e+00,9.782372541728051596e-01
1.294161790275573765e+01,2.780333422739470706e+00,1.145503070206509433e+00,9.785544310593242701e-01
1.294272433054447191e+01,2.780347376736996168e+00,1.145198228314943334e+00,9.788715352570920292e-01
1.294383075833320618e+01,2.780229789545361818e+00,1.145212650997616377e+00,9.791885933364028460e-01
1.294493718612194044e+01,2.780244222828410550e+00,1.144906472556614707e+00,9.795056051538332254e-01
1.294604361391067471e+01,2.780221269350704905e+00,1.144690995502914532e+00,9.798225442727157564e-01
1.294715004169940897e+01,2.780114140194793304e+00,1.144679883903102713e+00,9.801394446083169232e-01
1.294825646948814324e+01,2.780152030901277271e+00,1.144316455409074340e+00,9.804562891613652909e-01
1.294936289727687750e+01,2.780088558686804934e+00,1.144199195695209559e+00,9.807730657138381547e-01
1.295046932506561355e+01,2.780009746023746064e+00,1.144119138426370252e+00,9.810898068474919187e-01
1.295157575285434781e+01,2.780051862443153610e+00,1.143745145193869162e+00,9.814064830498973047e-01
1.295268218064308208e+01,2.779954617875622258e+00,1.143709787738558692e+00,9.817230994448410408e-01
1.295378860843181634e+01,2.779914717821406089e+00,1.143534971316378046e+00,9.820396789422227712e-01
1.295489503622055061e+01,2.779940763182423336e+00,1.143199752860914131e+00,9.823561870604958779e-01
1.295600146400928487e+01,2.779825115007875880e+00,1.143208993506246163e+00,9.826726449527577456e-01
1.295710789179801914e+01,2.779824759701372106e+00,1.142937799396001708e+00,9.829890599918170713e-01
1.295821431958675340e+01,2.779818562234202872e+00,1.142680728968100246e+00,9.833054015430073846e-01
1.295932074737548767e+01,2.779704563757876112e+00,1.142685821565473603e+00,9.836217013758050687e-01
1.296042717516422194e+01,2.779734270025863818e+00,1.142341236105544056e+00,9.839379494344119292e-01
1.296153360295295798e+01,2.779687912965746577e+00,1.142181649502697072e+00,9.842541267640113611e-01
1.296264003074169224e+01,2.779595170559173489e+00,1.142134876413855027e+00,9.845702676212542137e-01
1.296374645853042651e+01,2.779637774954852869e+00,1.141758609936347924e+00,9.848863470882367466e-01
1.296485288631916077e+01,2.779553611876867336e+00,1.141690861469041529e+00,9.852023627361548019e-01
1.296595931410789504e+01,2.779496272866082140e+00,1.141557736444553939e+00,9.855183425424952626e-01
1.296706574189662931e+01,2.779531327729777068e+00,1.141199554675877303e+00,9.858342530957614480e-01
1.296817216968536357e+01,2.779421370284374859e+00,1.141194465770153821e+00,9.861501091125335350e-01
1.296927859747409784e+01,2.779404511583903670e+00,1.140962549580392782e+00,9.864659251300131881e-01
1.297038502526283210e+01,2.779413516048864441e+00,1.140667544435666869e+00,9.867816677850044238e-01
1.297149145305156637e+01,2.779296353305385381e+00,1.140679872782979221e+00,9.870973651731389520e-01
1.297259788084030063e+01,2.779314692799902620e+00,1.140361949931923080e+00,9.874130146674213737e-01
1.297370430862903667e+01,2.779285820504807436e+00,1.140159005361781830e+00,9.877285914834671443e-01
1.297481073641777094e+01,2.779181859888599782e+00,1.140139020919518131e+00,9.880441299068513095e-01
1.297591716420650521e+01,2.779221117686278220e+00,1.139769827079783360e+00,9.883596108126414537e-01
1.297702359199523947e+01,2.779152233171859443e+00,1.139664231744582645e+00,9.886750243322904863e-01
1.297813001978397374e+01,2.779078481296039627e+00,1.139570436268598996e+00,9.889904021680145929e-01
1.297923644757270800e+01,2.779119040003271035e+00,1.139197773243524336e+00,9.893057135834461002e-01
1.298034287536144227e+01,2.779018234566070777e+00,1.139169871138546064e+00,9.896209661481637498e-01
1.298144930315017653e+01,2.778983952785222034e+00,1.138979608233681606e+00,9.899361808675513075e-01
1.298255573093891080e+01,2.779005878463100654e+00,1.138652117315735790e+00,9.902513232510641306e-01
1.298366215872764506e+01,2.778889391083971372e+00,1.138662341032113723e+00,9.905664163683212120e-01
1.298476858651638111e+01,2.778893735713239721e+00,1.138377585705637962e+00,9.908814651497297454e-01
1.298587501430511537e+01,2.778881874359760307e+00,1.138132305732320049e+00,9.911964401690374071e-01
1.298698144209384964e+01,2.778769931831988504e+00,1.138131302175543036e+00,9.915113740927022912e-01
1.298808786988258390e+01,2.778802180402402122e+00,1.137778151951126082e+00,9.918262545093732285e-01
1.298919429767131817e+01,2.778750027002062861e+00,1.137631045378258099e+00,9.921410645811195028e-01
1.299030072546005243e+01,2.778661668762282044e+00,1.137572300888902710e+00,9.924558382125066025e-01
1.299140715324878670e+01,2.778703971759133751e+00,1.137194299461254055e+00,9.927705488195135430e-01
1.299251358103752096e+01,2.778615324200337966e+00,1.137136171571767607e+00,9.930851964573358392e-01
1.299362000882625523e+01,2.778563535943541662e+00,1.136987906268633219e+00,9.933998075922613191e-01
1.299472643661498950e+01,2.778595487735598724e+00,1.136634906024500680e+00,9.937143482624127833e-01
1.299583286440372554e+01,2.778483465176584843e+00,1.136633761654947339e+00,9.940288354001557414e-01
1.299693929219245980e+01,2.778471865176211697e+00,1.136387052654228125e+00,9.943432812588426373e-01
1.299804571998119407e+01,2.778475723497124239e+00,1.136102463206988045e+00,9.946576531815796152e-01
1.299915214776992833e+01,2.778359402833910696e+00,1.136111696276709715e+00,9.949719806447788750e-01
1.300025857555866260e+01,2.778381326678672547e+00,1.135782755242895847e+00,9.952862585490949154e-01
1.300136500334739686e+01,2.778346545586392491e+00,1.135592439621484262e+00,9.956004638926316819e-01
1.300247143113613113e+01,2.778246078256299434e+00,1.135562757450446547e+00,9.959146311534777807e-01
1.300357785892486540e+01,2.778286293545777497e+00,1.135188781803030844e+00,9.962287391782834733e-01
1.300468428671359966e+01,2.778212211845043633e+00,1.135094442143997018e+00,9.965427805013766793e-01
1.300579071450233393e+01,2.778143670867100568e+00,1.134986472459575291e+00,9.968567857798713572e-01
1.300689714229106819e+01,2.778182280628319845e+00,1.134616130844475990e+00,9.971707232118653952e-01
1.300800357007980423e+01,2.778078280530498212e+00,1.134594876804380981e+00,9.974846027756489875e-01
1.300910999786853850e+01,2.778049555505375690e+00,1.134389233633448679e+00,9.977984434611182341e-01
1.301021642565727277e+01,2.778067089927053868e+00,1.134070217500528610e+00,9.981122109477803539e-01
1.301132285344600703e+01,2.777950188053267322e+00,1.134080426950365483e+00,9.984259301036927381e-01
1.301242928123474130e+01,2.777958976658279955e+00,1.133782663753004183e+00,9.987396033888699121e-01
1.301353570902347556e+01,2.777941370087142481e+00,1.133549488313195797e+00,9.990532027393704828e-01
1.301464213681220983e+01,2.777831859249938695e+00,1.133541458282902648e+00,9.993667615497453527e-01
1.301574856460094409e+01,2.777866266632849968e+00,1.133180644135305837e+00,9.996802651152484342e-01
1.301685499238967836e+01,2.777808447648618451e+00,1.133045820134546577e+00,9.999936988042122943e-01
1.301796142017841262e+01,2.777724705512966352e+00,1.132974480776265835e+00,1.000307095992615691e+00
1.301906784796714867e+01,2.777766295559385146e+00,1.132595764246771219e+00,1.000620428566739273e+00
1.302017427575588293e+01,2.777673473937485760e+00,1.132546600478363530e+00,1.000933699067764859e+00
1.302128070354461720e+01,2.777627266613113655e+00,1.132383039569234473e+00,1.001246932311815829e+00
1.302238713133335146e+01,2.777655782263073636e+00,1.132036100768434528e+00,1.001560093962427844e+00
1.302349355912208573e+01,2.777542106319193405e+00,1.132037955446287159e+00,1.001873203081828700e+00
1.302459998691081999e+01,2.777535587158428410e+00,1.131776808009006929e+00,1.002186269573643873e+00
1.302570641469955426e+01,2.777534131101698112e+00,1.131503151096734605e+00,1.002499261657486374e+00
1.302681284248828852e+01,2.777419061369947428e+00,1.131508298218229847e+00,1.002812210038684704e+00
1.302791927027702279e+01,2.777444230614723786e+00,1.131169114319977353e+00,1.003125107169612562e+00
1.302902569806575706e+01,2.777403581430180068e+00,1.130991451152186134e+00,1.003437931951941753e+00
1.303013212585449132e+01,2.777306910009830432e+00,1.130951290713017920e+00,1.003750718877306936e+00
1.303123855364322736e+01,2.777347670862645668e+00,1.130573533135501574e+00,1.004063444871812205e+00
1.303234498143196163e+01,2.777268632230891487e+00,1.130489975322811702e+00,1.004376104913633050e+00
1.303345140922069589e+01,2.777205422474317231e+00,1.130367462507768650e+00,1.004688728454490532e+00
1.303455783700943016e+01,2.777241705071123334e+00,1.130000412921390751e+00,1.005001282791035511e+00
1.303566426479816442e+01,2.777134889696246667e+00,1.129984959037222847e+00,1.005313780260648882e+00
1.303677069258689869e+01,2.777111630091360084e+00,1.129764074480367420e+00,1.005626237737126338e+00
1.303787712037563296e+01,2.777124526701314711e+00,1.129454228145361894e+00,1.005938621248363640e+00
1.303898354816436722e+01,2.777007632894027633e+00,1.129463420264051665e+00,1.006250957333325369e+00
1.304008997595310149e+01,2.777020587300308208e+00,1.129153262219194209e+00,1.006563245966441089e+00
1.304119640374183575e+01,2.776997184790011453e+00,1.128932434880126179e+00,1.006875460593053884e+00
1.304230283153057179e+01,2.776890464481214238e+00,1.128916478685917602e+00,1.007187635162976269e+00
1.304340925931930606e+01,2.776926638256216329e+00,1.128548932899143153e+00,1.007499752752192279e+00
1.304451568710804032e+01,2.776863312812493767e+00,1.128426123277387116e+00,1.007811801013306807e+00
1.304562211489677459e+01,2.776784391402001173e+00,1.128341624728812276e+00,1.008123812619785786e+00
1.304672854268550886e+01,2.776824863575088287e+00,1.127963208119844518e+00,1.008435758072706134e+00
1.304783497047424312e+01,2.776728197181277391e+00,1.127922299165560194e+00,1.008747642388315269e+00
1.304894139826297739e+01,2.776687570243200121e+00,1.127743359864995298e+00,1.009059488602042975e+00
1.305004782605171165e+01,2.776712337159904731e+00,1.127403322572767763e+00,1.009371262180745799e+00
1.305115425384044592e+01,2.776597424122154933e+00,1.127407209368648688e+00,1.009682984219449908e+00
1.305226068162918018e+01,2.776595781677090979e+00,1.127132045265318405e+00,1.009994662218314021e+00
1.305336710941791623e+01,2.776588872088289417e+00,1.126869773048380541e+00,1.010306265439275153e+00
1.305447353720665049e+01,2.776475451239899250e+00,1.126869859000848795e+00,1.010617825658188584e+00
1.305557996499538476e+01,2.776503511852043360e+00,1.126521252584193000e+00,1.010929332915953882e+00
1.305668639278411902e+01,2.776457065513564970e+00,1.126356192433775494e+00,1.011240768129119338e+00
1.305779282057285329e+01,2.776364469072965857e+00,1.126304821569966919e+00,1.011552165623659016e+00
1.305889924836158755e+01,2.776405363510801472e+00,1.125924293093508499e+00,1.011863500523078718e+00
1.306000567615032182e+01,2.776321631857525229e+00,1.125850980766853526e+00,1.012174770277724178e+00
1.306111210393905608e+01,2.776263843480863525e+00,1.125713624840464444e+00,1.012486002979737121e+00
1.306221853172779035e+01,2.776297435678302339e+00,1.125350812335017325e+00,1.012797165193249693e+00
1.306332495951652461e+01,2.776188195442284457e+00,1.125340274583053635e+00,1.013108271552815465e+00
1.306443138730525888e+01,2.776170280875110752e+00,1.125104359397518738e+00,1.013419336726406161e+00
1.306553781509399492e+01,2.776178319288622021e+00,1.124804322134032919e+00,1.013730327267011511e+00
1.306664424288272919e+01,2.776061851712028350e+00,1.124811493395698081e+00,1.014041271248170339e+00
1.306775067067146345e+01,2.776078673251506146e+00,1.124489609970850790e+00,1.014352166156427870e+00
1.306885709846019772e+01,2.776049454734394129e+00,1.124281302658591386e+00,1.014662987085690249e+00
1.306996352624893198e+01,2.775945865108825572e+00,1.124256555914324940e+00,1.014973768365150741e+00
1.307106995403766625e+01,2.775983406154288957e+00,1.123883237360006948e+00,1.015284490937246487e+00
